,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
891,11552,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,248ccb6d3d2c9a3c6732f786aa438c80,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549107.0,uuuu,,,1452296931.0,0.0,0.0,0.0,Nordhorn-Lingen Airport,85682555.0,102/549/107/102549107.geojson,campus,85682555.0,missing,,,,Nordhorn,7633
892,11553,"9.197788,47.681973,9.198389,47.682335",uuuu,85633111.0,,72e558fb7d35e30e4b0c0faa4d9a3381,,79246d7767239da05f57c356f3ec0a85,47.682154,9.198053,102549109.0,uuuu,,,1452296932.0,47.682197,9.198003,101748473.0,Konstanz Airport,101748473.0,102/549/109/102549109.geojson,campus,85682567.0,woedb,,,,Konstanz,1408
893,11554,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,af9364a19413272be73cb0e7d0de579c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549111.0,uuuu,,,1452296935.0,0.0,0.0,0.0,Leer-Papenburg Airport,85682555.0,102/549/111/102549111.geojson,campus,85682555.0,missing,,,,List of airports by ICAO code: E,6412
894,11555,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,21cfa80df67a7d94a391aa0d5ad349a6,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549113.0,uuuu,,,1452296934.0,0.0,0.0,101748791.0,Hildesheim Airport,101748791.0,102/549/113/102549113.geojson,campus,85682555.0,missing,,,,Hildesheim,3016
895,11556,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,806b42fb48da3dff16fe592d792397bc,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549115.0,uuuu,,,1452296931.0,0.0,0.0,0.0,Heide-Busum Airport,85682517.0,102/549/115/102549115.geojson,campus,85682517.0,missing,,,,Heide–Büsum Airport,144
897,11558,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,bae9f3aef67a9b314d1c4f20fee06ed2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549119.0,uuuu,,,1452296934.0,0.0,0.0,101748845.0,Bremerhaven Luneort Airport,101748845.0,102/549/119/102549119.geojson,campus,85682561.0,missing,,,,Bremerhaven Airport,133
898,11559,"6.718167,51.21563,6.819634,51.309048",uuuu,85633111.0,,87721e8da7d974e30140c5d4b26bc43b,,7955c6a18c7abd84ac2f5291e192606e,51.270762,6.770912,102549121.0,uuuu,,,1452296934.0,51.260024,6.763227,101748671.0,Dusseldorf International Airport,85795627.0,102/549/121/102549121.geojson,campus,85682513.0,woedb,,,,Düsseldorf Airport,2282
899,11560,"7.595533,51.49712,7.626863,51.520584",uuuu,85633111.0,,3372fe408c4e51fe4b7a92a93f3ddd97,,4dd19098bb142db64bf22caaf50236b4,51.51907,7.602178,102549125.0,uuuu,,,1452296934.0,51.515389,7.605027,101756023.0,Dortmund Airport,85796735.0,102/549/125/102549125.geojson,campus,85682513.0,woedb,,,,Dortmund Airport,930
900,11561,"7.107811,50.851624,7.168536,50.888794",uuuu,85633111.0,,2951c4730d047388c170a90d062e2906,,555065f795d218dcb603de18ff3d329c,50.871597,7.133253,102549127.0,uuuu,,,1452296934.0,50.874056,7.127735,101752771.0,Flughafen Köln-Bonn,101752771.0,102/549/127/102549127.geojson,campus,85682513.0,woedb,,,,Cologne Bonn Airport,1571
902,11563,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,b8c127792ca43fa64bc7af69f2aa34b0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549131.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Oranienbaum Airport,85682519.0,102/549/131/102549131.geojson,campus,85682519.0,missing,,,,"Lomonosovsky District, Leningrad Oblast",2461
903,11564,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,f02d97a10d66c244bb97d741e712c38b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549133.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Vilseck Army Air Field,85682571.0,102/549/133/102549133.geojson,campus,85682571.0,missing,,,,United States Army,7913
905,11566,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,7c315149105d96e0fd81c199cee06487,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549137.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Templin 2 Airport,85682553.0,102/549/137/102549137.geojson,campus,85682553.0,missing,,,,Minneapolis,14401
907,11568,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,944fa3505e69d538c8db92b5d53a492a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549143.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Peenemunde Airport,85682487.0,102/549/143/102549143.geojson,campus,85682487.0,missing,,,,Peenemünde Airfield,616
908,11569,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,dce403343ed2895094e3b05935e5b48e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549145.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Straubing Wallmuhle Airport,85682571.0,102/549/145/102549145.geojson,campus,85682571.0,missing,,,,Straubing Wallmühle Airport,443
909,11570,"7.576446,49.428169,7.578678,49.428726",uuuu,85633111.0,,37b7c69290938669f37d7c439c74bb40,,979af0c09c1789bb72f949437787ab6b,49.428353,7.577822,102549147.0,uuuu,,,1452296934.0,49.428393,7.577992,101815667.0,Ramstein Air Base,101815667.0,102/549/147/102549147.geojson,campus,85682491.0,woedb,,,,Ramstein Air Base,4623
911,11572,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,f6d3b083019cebc59eb18ec0875caf35,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549151.0,uuuu,,,1452296931.0,0.0,0.0,0.0,Riesa Southeast Airport,85682523.0,102/549/151/102549151.geojson,campus,85682523.0,missing,,,,List of railway routes in Saxony,194
912,11573,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,5f5a96923f5335e651be6164a54ce9e5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549153.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Plauen Airport,85682523.0,102/549/153/102549153.geojson,campus,85682523.0,missing,,,,Hof–Plauen Airport,177
913,11574,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,f9f388ccf1fa8d30e838d30c0e0f1395,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549155.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Wittstock Airport,85682553.0,102/549/155/102549155.geojson,campus,85682553.0,missing,,,,"Charlene, Princess of Monaco",2167
917,11578,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,f1aea074e52db1edd233067251db30dd,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549165.0,uuuu,,,1452296935.0,0.0,0.0,0.0,Zeitz Airport,85682519.0,102/549/165/102549165.geojson,campus,85682519.0,missing,,,,Altenburg station,372
918,11579,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,0705e499a1e081718b07fa75f5b9c6c3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549167.0,uuuu,,,1452296933.0,0.0,0.0,101822315.0,Rothenburg Airport,101822315.0,102/549/167/102549167.geojson,campus,85682523.0,missing,,,,Hungarian Defence Force,4316
919,11580,"80.379669,73.517807,80.379669,73.517807",uuuu,85633111.0,,2d25d6102750b67ad7e7a6f8bc173bc9,,da6be658202d44738cb5b5b654d51e4f,73.517807,80.379669,102549169.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Siegerland Airport,85682513.0,102/549/169/102549169.geojson,campus,85682513.0,ourairports,,,,Siegerland Airport,86
921,11582,"8.321617,50.044998,8.330163,50.046673",uuuu,85633111.0,,4ad53553180c3ca685992d0e3942b68f,,8eaee4b163dc4368d8f9ecb99b450812,50.046043,8.325865,102549173.0,uuuu,,,1452296932.0,50.046192,8.325088,0.0,Wiesbaden Air Base,85795955.0,102/549/173/102549173.geojson,campus,85682531.0,woedb,,,,Lucius D. Clay Kaserne,1484
922,11583,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,588b1056a35bcbf72db59029b3aa6b79,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549175.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Pinnow Airport,85682487.0,102/549/175/102549175.geojson,campus,85682487.0,missing,,,,Zielona Góra,1689
924,11585,"6.6925,49.972698,6.6925,49.972698",uuuu,85633111.0,,68a57b4ef6cb26fcd05551e553a74676,,84a353361ab023a41c3f822c504c93e7,49.972698,6.6925,102549181.0,uuuu,,,1452296933.0,0.0,0.0,101907229.0,Spangdahlem Air Base,101907229.0,102/549/181/102549181.geojson,campus,85682491.0,ourairports,,,,Spangdahlem Air Base,3435
925,11586,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,d426d63a8f86d5bdd86bf03b8a261217,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549183.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Sperenberg Airport,85682553.0,102/549/183/102549183.geojson,campus,85682553.0,missing,,,,Sperenberg Airfield,1008
926,11587,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,8bfeebe8edf6b7a2c23f62f34c697b7d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549185.0,uuuu,,,1452296932.0,0.0,0.0,101912809.0,Schleswig Airport,101912809.0,102/549/185/102549185.geojson,campus,85682517.0,missing,,,,List of airports by IATA code: W,154
927,11588,"6.2151,51.1141,6.2151,51.1141",uuuu,85633111.0,,6780c1f85f6f179916d4b841ddb63342,,53f1b079dad05893c372b8e9000b1dd9,51.1141,6.2151,102549187.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Wildenrath Airport,85682513.0,102/549/187/102549187.geojson,campus,85682513.0,ourairports,,,,RAF Wildenrath,1315
928,11589,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,4537c0565d8d06ce361ca36124cad019,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549189.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Woldegk Airport,85682553.0,102/549/189/102549189.geojson,campus,85682553.0,missing,,,,List of European tornadoes and tornado outbreaks,1186
930,11591,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,57545cdeeb0ce559228092e12cbc051f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549193.0,uuuu,,,1452296932.0,0.0,0.0,101841937.0,Zwickau Airport,101841937.0,102/549/193/102549193.geojson,campus,85682523.0,missing,,,,Zwickau Hauptbahnhof,326
931,11592,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,bcc7b475d2f9d7d60ffcf6f7b9b54467,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549197.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Wunstorf Airport,85682555.0,102/549/197/102549197.geojson,campus,85682555.0,missing,,,,Wunstorf,212
932,11593,"8.052222,53.50222,8.052222,53.50222",uuuu,85633111.0,,e5865c0a162777bad50f5a1764d62e5a,,b01a9e9e19f03c08a67ed1fa9d2b8ac0,53.50222,8.052222,102549199.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Mariensiel Airport,85682555.0,102/549/199/102549199.geojson,campus,85682555.0,ourairports,,,,List of airports by ICAO code: E,6412
933,11594,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,0809e480a9160c5ac498e5e42c31fb89,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549201.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Offenburg Airport,85682567.0,102/549/201/102549201.geojson,campus,85682567.0,missing,,,,Offenburg station,385
935,11596,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,0a4a3db32d291bd618432f4745ba398e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549205.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Retzow Airport,85682487.0,102/549/205/102549205.geojson,campus,85682487.0,missing,,,,Berlin/Brandenburg Metropolitan Region,573
936,11597,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,b0120f29a6e2d06c1abe463133456dfd,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549207.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Oldenburg Airport,85682555.0,102/549/207/102549207.geojson,campus,85682555.0,missing,,,,Oldenburg (Oldenburg),2434
937,11598,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,659bea653e30330d7d645e9b5dd5241c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549209.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Zweibrucken Air Base,85682491.0,102/549/209/102549209.geojson,campus,85682491.0,missing,,,,Zweibrücken Air Base,2611
938,11599,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,e688ba1edfcb16df0561ea1045bd3a52,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549211.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Trier Fohren Airport,85682491.0,102/549/211/102549211.geojson,campus,85682491.0,missing,,,,Trier-Föhren Airport,229
939,11600,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,f32da4a4d4c03c787677cbac49f89a87,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549215.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Zerbst Airport,85682519.0,102/549/215/102549215.geojson,campus,85682519.0,missing,,,,Zerbst,831
941,11602,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,450e16ad4ccd73ae368988459be6d7f5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549219.0,uuuu,,,1452296934.0,0.0,0.0,101819899.0,Strausberg Airport,101819899.0,102/549/219/102549219.geojson,campus,85682553.0,missing,,,,Stemme S6,397
945,11606,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,83e6b995840e0cc47e824746b7d9743b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549227.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Templin 1 Airport,85682553.0,102/549/227/102549227.geojson,campus,85682553.0,missing,,,,Templin Solar Park,148
946,11607,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,b47f56b802d4d23bc7213c76cb1f672d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549229.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Zossen Wunsdorf Airport,85682553.0,102/549/229/102549229.geojson,campus,85682553.0,missing,,,,Berlin outer ring,1564
948,11609,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,347b31dcd9e8f77e2926aa0e0fc886b2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549235.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Riesa West Airport,85682523.0,102/549/235/102549235.geojson,campus,85682523.0,missing,,,,Riesa railway station,643
950,11611,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,1876e30eb71190e6f785f6916e708968,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549239.0,uuuu,,,1452296932.0,0.0,0.0,101913865.0,Trollenhagen Airport,101913865.0,102/549/239/102549239.geojson,campus,85682487.0,missing,,,,Neubrandenburg Airport,97
952,11613,"7.866,49.507,7.866,49.507",uuuu,85633111.0,,9d8d7fb2bed79c3fd503a439e0f02d39,,f338560c51a03c81e344169eb7707dd0,49.507,7.866,102549243.0,uuuu,,,1452296932.0,0.0,0.0,101812935.0,Sembach Air Force Base,101812935.0,102/549/243/102549243.geojson,campus,85682491.0,ourairports,,,,Sembach,297
953,11614,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,a9ed35e37493ae2e5bcfc3b5d34301d8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549245.0,uuuu,,,1452296934.0,0.0,0.0,101834017.0,Vilshofen Airport,101834017.0,102/549/245/102549245.geojson,campus,85682571.0,missing,,,,List of airports by ICAO code: E,6412
954,11615,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,8121f6f6c2830533ae2d3555025229d8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549247.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Zeithain Airport,85682523.0,102/549/247/102549247.geojson,campus,85682523.0,missing,,,,List of railway routes in Saxony,194
955,11616,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,60af9f5979cd32b847a85c44a345c4f3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549251.0,uuuu,,,1452296931.0,0.0,0.0,0.0,Pferdsfeld Airport,85682491.0,102/549/251/102549251.geojson,campus,85682491.0,missing,,,,Bad Sobernheim,10292
956,11617,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,6dc1e9597657bcc070357e02bfd1321f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549253.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Trebbin Airport,85682553.0,102/549/253/102549253.geojson,campus,85682553.0,missing,,,,Berlin/Brandenburg Metropolitan Region,573
957,11618,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,255fa0f3863cdfa45fac132082b18519,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549255.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Wittmundhafen Airport,85682555.0,102/549/255/102549255.geojson,campus,85682555.0,missing,,,,Wittmundhafen Air Base,68
959,11620,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,ca4df88ff6141875e8688f7827a3c24d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549259.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Oranienburg Airport,85682553.0,102/549/259/102549259.geojson,campus,85682553.0,missing,,,,S10 (Berlin),276
961,11622,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,19c179c6f63966edbfff4f07f2283460,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549263.0,uuuu,,,1452296934.0,0.0,0.0,101819987.0,Werneuchen Airport,101819987.0,102/549/263/102549263.geojson,campus,85682553.0,missing,,,,Swiss International Airlines Flight 850,1712
962,11623,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,22ea947a828744df123d99c7c2e15445,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549265.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Schwarzheide Airport,85682553.0,102/549/265/102549265.geojson,campus,85682553.0,missing,,,,List of railway stations in Brandenburg,486
964,11625,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,b490a298f6ef3a3c717a46fcd126ca2f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549271.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Welzow Airport,85682553.0,102/549/271/102549271.geojson,campus,85682553.0,missing,,,,4th Air Army,2118
965,11626,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,dccb699ed7364b8870346d65e4bd041d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549273.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Rositz Airport,85682541.0,102/549/273/102549273.geojson,campus,85682541.0,missing,,,,Altenburg,4073
966,11627,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,4d5aa2f642f6f86eedb3799e29d4abb7,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549275.0,uuuu,,,1452296932.0,0.0,0.0,101813279.0,Giebelstadt Army Air Field,101813279.0,102/549/275/102549275.geojson,campus,85682571.0,missing,,,,List of United States Army installations in Germany,1878
968,11629,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,6ae426f2c54fd32db26adbcfb230e7e9,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549279.0,uuuu,,,1452296933.0,0.0,0.0,101748685.0,Mockau Airport,85899641.0,102/549/279/102549279.geojson,campus,85682523.0,missing,,,,Germania Flugzeugwerke,153
969,11630,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,368c32eb81ebf5d32ef0a8fe7038808e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549281.0,uuuu,,,1452296934.0,0.0,0.0,0.0,Garz Airport,85682487.0,102/549/281/102549281.geojson,campus,85682487.0,missing,,,,Garz (Usedom),98
970,11631,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,98c0b117f1b1971a51dc8a9d4a80b790,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549283.0,uuuu,,,1452296932.0,0.0,0.0,101821101.0,Kothen Airport,101821101.0,102/549/283/102549283.geojson,campus,85682519.0,missing,,,,List of airports by IATA code: K,347
971,11632,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,e10e437ad8348a90717e025478440267,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549287.0,uuuu,,,1452296931.0,0.0,0.0,101764231.0,Mengen Airport,101764231.0,102/549/287/102549287.geojson,campus,85682567.0,missing,,,,List of airports by ICAO code: E,6412
972,11633,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,c719ccefbfe9118e9a5e8a05a4aad54e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549289.0,uuuu,,,1452296934.0,0.0,0.0,101748527.0,Karlsruhe Forchheim Airport,85794869.0,102/549/289/102549289.geojson,campus,85682567.0,missing,,,,Karlsruhe Stadtbahn,2609
973,11634,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,4e182c8dce8eb7fcfb0752c188aa860d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549291.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Klein Koris Airport,85682553.0,102/549/291/102549291.geojson,campus,85682553.0,missing,,,,List of railway stations in Brandenburg,486
974,11635,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,30263c1440c9db236ab5844d6052b4ef,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549293.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Juterbog Airport,85682553.0,102/549/293/102549293.geojson,campus,85682553.0,missing,,,,Jüterbog–Nauen railway,1154
975,11636,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,ade4a492e63b759f766e26ab8a91cc31,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549295.0,uuuu,,,1452296933.0,0.0,0.0,101907003.0,Gensingen Highway Strip Airport,101907003.0,102/549/295/102549295.geojson,campus,85682491.0,missing,,,,Bad Kreuznach,25040
976,11637,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,3dcf4c83474e69e12cfffd185ceeb291,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549297.0,uuuu,,,1452296933.0,0.0,0.0,101786569.0,Flughafen Landsberg Lech,101786569.0,102/549/297/102549297.geojson,campus,85682571.0,missing,,,,List of railway stations in Bavaria,60
978,11639,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,008c9709008ec3c623e5a20dfb031cfd,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549301.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Norvenich Airport,85682513.0,102/549/301/102549301.geojson,campus,85682513.0,missing,,,,Nörvenich Air Base,205
979,11640,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,d007c5790e146eb2d00d17caeb325aec,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549305.0,uuuu,,,1452296932.0,0.0,0.0,101822069.0,Grossenhain Airport,101822069.0,102/549/305/102549305.geojson,campus,85682523.0,missing,,,,Großenhain,318
980,11641,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,0e6b4270d8164d3a0d85f2182fa752c2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549307.0,uuuu,,,1452296932.0,0.0,0.0,0.0,Neuburg Airport,85682571.0,102/549/307/102549307.geojson,campus,85682571.0,missing,,,,Neuburg Air Base,42
981,11642,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,8ace5785fcdbd670fcff1194876e859b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549309.0,uuuu,,,1452296932.0,0.0,0.0,101829675.0,Memmingen Airport,101829675.0,102/549/309/102549309.geojson,campus,85682571.0,missing,,,,Memmingen Airport,1179
983,11644,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,c5af3719ae3cb407898da91736cb7cb4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549313.0,uuuu,,,1452296931.0,0.0,0.0,101826991.0,Grafenwohr Army Air Field,101826991.0,102/549/313/102549313.geojson,campus,85682571.0,missing,,,,Grafenwöhr,1182
985,11646,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,73a08864c38f960e680ab510668c70dc,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549317.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Holzdorf Airport,85682553.0,102/549/317/102549317.geojson,campus,85682553.0,missing,,,,Holzdorf Air Base,248
986,11647,"8.30633,51.922798,8.30633,51.922798",uuuu,85633111.0,,213079a1119cea02dbd45b83b939742c,,79bcae04926b4f7e88d0604c25cc5768,51.922798,8.30633,102549319.0,uuuu,,,1452296933.0,0.0,0.0,101911613.0,Gutersloh Airport,101911613.0,102/549/319/102549319.geojson,campus,85682513.0,ourairports,,,,RAF Gütersloh,874
987,11648,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,21293997286ce6f00bf9bb15db21bb6a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549323.0,uuuu,,,1452296932.0,0.0,0.0,101806635.0,Nordholz-Spieka Airport,101806635.0,102/549/323/102549323.geojson,campus,85682555.0,missing,,,,Naval Air Station Whiting Field – South,319
988,11649,"6.037931,50.958157,6.048316,50.962482",uuuu,85633111.0,,0b92f52e81cd51f5c8b631d363dc7e26,,db32c7f26529d1458a5c2caac84e53e2,50.960217,6.044218,102549325.0,uuuu,,,1452296933.0,50.959209,6.046303,0.0,Geilenkirchen Airport,85682513.0,102/549/325/102549325.geojson,campus,85682513.0,woedb,,,,NATO Air Base Geilenkirchen,1312
990,11651,"11.279718,48.084747,11.28519,48.090405",uuuu,85633111.0,,bcf148e5aca6913270fe9997736df618,,0c8792fc9d2ec333a8127230e577d56f,48.088349,11.282344,102549329.0,uuuu,,,1452296932.0,48.088533,11.282386,101786455.0,Oberpfaffenhofen Airport,101786455.0,102/549/329/102549329.geojson,campus,85682571.0,woedb,,,,Empty Dwelling Management Orders,1103
991,11652,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,6de0d08c836c541efd4063c4fce9a4eb,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549331.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Ingolstadt Airport,85682571.0,102/549/331/102549331.geojson,campus,85682571.0,missing,,,,Ingolstadt Manching Airport,205
993,11654,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,8f8369ea764cbe7db45690454549bb2e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549335.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Hassfurt Airport,85682571.0,102/549/335/102549335.geojson,campus,85682571.0,missing,,,,List of scheduled railway routes in Germany,278
994,11655,"0.0,0.0,0.0,0.0",uuuu,85633111.0,,cea6a3e62df9aeba2218ed157b3b8185,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102549337.0,uuuu,,,1452296933.0,0.0,0.0,0.0,Heidelberg Army Air Field,85682567.0,102/549/337/102549337.geojson,campus,85682567.0,missing,,,,Heidelberg,7277
